symbol,timestamp,open,high,low,close,volume,trade_count,vwap
SHLT,2024-03-07 05:00:00+00:00,6.13,6.25,6.13,6.15,712.0,11.0,6.179545
STER,2024-03-07 05:00:00+00:00,15.95,16.12,15.89,16.0,506918.0,5349.0,15.99557
WTMA,2024-03-07 05:00:00+00:00,10.91,10.91,10.9,10.9,1201.0,10.0,10.905844
SAMG,2024-03-07 05:00:00+00:00,16.6289,16.88,16.48,16.58,25675.0,425.0,16.639633
WKHS,2024-03-07 05:00:00+00:00,0.3076,0.32,0.294,0.3049,4192949.0,9579.0,0.303213
WWD,2024-03-07 05:00:00+00:00,148.97,149.57,147.68,149.42,258530.0,7395.0,149.022026
SGMO,2024-03-07 05:00:00+00:00,1.04,1.04,0.8951,0.9193,2218741.0,6266.0,0.937391
SVC,2024-03-07 05:00:00+00:00,6.52,6.6,6.38,6.41,1306572.0,8966.0,6.434683
TWST,2024-03-07 05:00:00+00:00,38.32,39.17,37.34,37.99,618495.0,9540.0,38.14613
WTMAR,2024-03-07 05:00:00+00:00,0.1,0.1115,0.1,0.1115,7633.0,8.0,0.102468
SSBK,2024-03-07 05:00:00+00:00,24.9,25.0,24.78,25.0,4251.0,175.0,24.961549
TERN,2024-03-07 05:00:00+00:00,8.16,8.68,7.56,7.8,1654210.0,10827.0,7.907848
WINT,2024-03-07 05:00:00+00:00,0.3975,0.4,0.3804,0.3816,67915.0,174.0,0.389402
SSSSL,2024-03-07 05:00:00+00:00,23.95,24.13,23.95,24.13,833.0,13.0,24.083445
THWWW,2024-03-07 05:00:00+00:00,0.015,0.02,0.01,0.015,21646.0,62.0,0.011634
VERO,2024-03-07 05:00:00+00:00,0.8314,0.8314,0.76,0.8001,12680.0,97.0,0.80011
UONEK,2024-03-07 05:00:00+00:00,2.34,2.6042,2.12,2.23,125400.0,873.0,2.258461
SOPH,2024-03-07 05:00:00+00:00,5.1,5.22,4.88,4.99,32581.0,338.0,5.130589
TC,2024-03-07 05:00:00+00:00,1.85,2.16,1.8126,2.0,196328.0,966.0,2.011231
SHOO,2024-03-07 05:00:00+00:00,42.28,42.56,41.98,42.33,855617.0,13802.0,42.273874
WSFS,2024-03-07 05:00:00+00:00,44.19,44.465,43.57,43.79,220435.0,5136.0,43.866342
UTMD,2024-03-07 05:00:00+00:00,69.23,70.38,69.23,69.8,17968.0,801.0,69.794975
SIMO,2024-03-07 05:00:00+00:00,71.84,72.9799,71.675,72.75,204002.0,4159.0,72.614725
UONE,2024-03-07 05:00:00+00:00,2.4,2.7199,2.36,2.46,152570.0,1178.0,2.519657
TER,2024-03-07 05:00:00+00:00,107.23,110.55,107.04,109.99,1576575.0,26067.0,109.724034
UCAR,2024-03-07 05:00:00+00:00,0.067,0.0678,0.06,0.0602,19186890.0,11900.0,0.062357
WLDS,2024-03-07 05:00:00+00:00,0.43,0.4724,0.4204,0.4629,376275.0,677.0,0.452644
SSIC,2024-03-07 05:00:00+00:00,9.98,9.98,9.7,9.785,12040.0,92.0,9.808707
TCON,2024-03-07 05:00:00+00:00,0.2,0.2398,0.191,0.2325,6906276.0,8122.0,0.221439
XRTX,2024-03-07 05:00:00+00:00,7.0,7.0,3.94,4.61,272862.0,2330.0,5.383237
SVMH,2024-03-07 05:00:00+00:00,0.26,0.275,0.2313,0.2467,569136.0,762.0,0.255724
VRDN,2024-03-07 05:00:00+00:00,18.76,19.365,18.4,19.36,857548.0,9751.0,19.051017
SOHO,2024-03-07 05:00:00+00:00,1.38,1.48,1.3404,1.43,260173.0,440.0,1.407126
WRAP,2024-03-07 05:00:00+00:00,3.09,3.27,3.09,3.17,174182.0,1424.0,3.179778
SAGA,2024-03-07 05:00:00+00:00,10.88,10.88,10.88,10.88,985.0,15.0,10.872492
SLE,2024-03-07 05:00:00+00:00,2.14,2.14,1.9,2.0,72634.0,686.0,2.02115
SOBR,2024-03-07 05:00:00+00:00,0.5999,0.5999,0.56,0.5926,50248.0,246.0,0.584076
TVGN,2024-03-07 05:00:00+00:00,7.7073,7.7333,7.22,7.38,4485.0,131.0,7.473849
TCBK,2024-03-07 05:00:00+00:00,35.32,36.075,34.83,35.23,99023.0,2257.0,35.158074
TGTX,2024-03-07 05:00:00+00:00,18.36,19.0175,17.935,18.0,2883989.0,22787.0,18.318791
WAVE,2024-03-07 05:00:00+00:00,1.31,1.3674,1.31,1.31,6030.0,81.0,1.329597
SANW,2024-03-07 05:00:00+00:00,0.486,0.496,0.4501,0.4798,74502.0,199.0,0.472846
SCLX,2024-03-07 05:00:00+00:00,1.37,1.42,1.36,1.39,586362.0,3048.0,1.386504
SMMF,2024-03-07 05:00:00+00:00,27.05,27.12,26.72,26.78,11603.0,429.0,26.833114
WINA,2024-03-07 05:00:00+00:00,349.7,359.21,345.41,354.75,30593.0,1745.0,351.719567
YJ,2024-03-07 05:00:00+00:00,0.75,0.75,0.71,0.71,8896.0,78.0,0.711241
VNOM,2024-03-07 05:00:00+00:00,35.18,35.59,34.865,35.0,1828749.0,24560.0,35.103886
XBIOW,2024-03-07 05:00:00+00:00,14.8,14.8,14.8,14.8,1359.0,25.0,14.262149
SWIM,2024-03-07 05:00:00+00:00,3.25,3.39,3.155,3.34,202566.0,2088.0,3.31352
SOUN,2024-03-07 05:00:00+00:00,5.17,6.11,5.08,5.63,85217632.0,198716.0,5.689771
SPKL,2024-03-07 05:00:00+00:00,10.26,10.27,10.25,10.25,20635.0,11.0,10.259889
SBFG,2024-03-07 05:00:00+00:00,14.29,14.29,13.72,13.72,1148.0,51.0,13.953595
WSBC,2024-03-07 05:00:00+00:00,29.78,30.07,29.46,29.57,231321.0,4572.0,29.682251
SMTI,2024-03-07 05:00:00+00:00,36.78,38.05,36.495,36.83,27950.0,781.0,37.15
SOHOB,2024-03-07 05:00:00+00:00,19.53,19.53,19.49,19.49,351.0,8.0,19.532365
THFF,2024-03-07 05:00:00+00:00,37.7,38.25,37.3038,37.4,35719.0,874.0,37.54256
WAFDP,2024-03-07 05:00:00+00:00,15.58,16.0,15.42,15.57,21296.0,390.0,15.65784
ZAPP,2024-03-07 05:00:00+00:00,0.2691,0.3,0.26,0.266,179298.0,285.0,0.278686
SASR,2024-03-07 05:00:00+00:00,22.74,22.89,22.05,22.25,241566.0,4172.0,22.290095
SLNG,2024-03-07 05:00:00+00:00,4.42,4.54,4.02,4.02,12483.0,144.0,4.22068
VIAV,2024-03-07 05:00:00+00:00,11.08,11.08,10.63,10.72,3709707.0,26590.0,10.773862
WATT,2024-03-07 05:00:00+00:00,2.05,2.0977,2.0,2.02,34546.0,502.0,2.031376
WEN,2024-03-07 05:00:00+00:00,18.68,18.69,18.35,18.36,1960982.0,18195.0,18.439562
XBPEW,2024-03-07 05:00:00+00:00,0.0754,0.0754,0.0684,0.0703,9224.0,41.0,0.073867
SCHL,2024-03-07 05:00:00+00:00,38.13,38.905,37.92,38.58,219229.0,5217.0,38.585488
SEED,2024-03-07 05:00:00+00:00,2.76,2.8724,2.67,2.73,21356.0,182.0,2.737598
XOMAO,2024-03-07 05:00:00+00:00,24.6,24.825,24.518,24.7501,6020.0,37.0,24.680452
TUSK,2024-03-07 05:00:00+00:00,3.48,3.69,3.48,3.59,38903.0,583.0,3.59768
XELAP,2024-03-07 05:00:00+00:00,1.38,1.3912,1.31,1.3912,1541.0,50.0,1.360663
TXMD,2024-03-07 05:00:00+00:00,2.31,2.49,2.1427,2.29,37361.0,513.0,2.308839
VSTA,2024-03-07 05:00:00+00:00,3.8,3.84,3.6,3.66,306314.0,73.0,3.602951
WFRD,2024-03-07 05:00:00+00:00,105.98,109.51,105.98,109.43,639052.0,12562.0,108.61939
RUSHB,2024-03-07 05:00:00+00:00,48.13,50.42,48.13,50.05,12439.0,797.0,50.189071
SRM,2024-03-07 05:00:00+00:00,1.02,1.16,1.02,1.14,43087.0,304.0,1.082574
USAP,2024-03-07 05:00:00+00:00,21.14,21.59,20.66,20.84,52193.0,1783.0,21.010662
VLYPO,2024-03-07 05:00:00+00:00,22.2,22.9,22.0058,22.57,48835.0,325.0,22.691584
STIX,2024-03-07 05:00:00+00:00,0.721,0.7233,0.705,0.705,4289.0,39.0,0.720653
SWVLW,2024-03-07 05:00:00+00:00,0.0198,0.0198,0.014,0.015,45774.0,139.0,0.01655
WKSPW,2024-03-07 05:00:00+00:00,0.0798,0.0798,0.052,0.07,16713.0,16.0,0.063844
STSS,2024-03-07 05:00:00+00:00,0.39,0.3954,0.3299,0.3564,312338.0,629.0,0.366257
TNDM,2024-03-07 05:00:00+00:00,27.25,30.31,27.14,29.67,3902550.0,30768.0,29.132444
WB,2024-03-07 05:00:00+00:00,8.64,9.025,8.6,9.0,1813682.0,18529.0,8.914239
SDIG,2024-03-07 05:00:00+00:00,4.25,4.49,4.1106,4.41,408646.0,2349.0,4.330998
TCBP,2024-03-07 05:00:00+00:00,1.06,1.1482,1.03,1.04,182190.0,749.0,1.072477
TSBK,2024-03-07 05:00:00+00:00,26.85,27.2312,26.31,26.6,16156.0,503.0,26.524536
TZOO,2024-03-07 05:00:00+00:00,8.93,9.47,8.8201,9.31,130640.0,1174.0,9.227925
VERBW,2024-03-07 05:00:00+00:00,0.003,0.0049,0.003,0.004,108921.0,55.0,0.003462
VWEWW,2024-03-07 05:00:00+00:00,0.01,0.01,0.0092,0.0092,12190.0,4.0,0.009912
RVMDW,2024-03-07 05:00:00+00:00,0.17,0.17,0.17,0.17,280.0,8.0,0.163145
SDAWW,2024-03-07 05:00:00+00:00,0.1385,0.158,0.1325,0.158,7614.0,36.0,0.140226
TGVC,2024-03-07 05:00:00+00:00,11.11,11.11,11.11,11.11,176.0,3.0,11.109119
TRIP,2024-03-07 05:00:00+00:00,26.86,26.86,26.3,26.32,2226369.0,26667.0,26.467604
VRCA,2024-03-07 05:00:00+00:00,4.97,5.09,4.85,4.86,57234.0,799.0,4.907787
SFM,2024-03-07 05:00:00+00:00,63.72,64.615,62.99,63.31,1015288.0,18014.0,63.327672
XELA,2024-03-07 05:00:00+00:00,2.18,2.23,2.177,2.19,34492.0,549.0,2.200047
STOK,2024-03-07 05:00:00+00:00,8.09,8.58,7.4301,7.65,241806.0,3256.0,7.903704
SDOT,2024-03-07 05:00:00+00:00,0.3386,0.367,0.3386,0.3668,88974.0,246.0,0.3587
WGS,2024-03-07 05:00:00+00:00,8.74,8.74,7.96,8.21,148227.0,1958.0,8.256259
WBA,2024-03-07 05:00:00+00:00,21.01,21.23,20.7801,20.94,6337097.0,46636.0,20.929479
SATL,2024-03-07 05:00:00+00:00,2.14,2.2,2.0,2.08,41516.0,303.0,2.116751
SPI,2024-03-07 05:00:00+00:00,0.632,0.65,0.6,0.6137,49277.0,270.0,0.615115
THCP,2024-03-07 05:00:00+00:00,10.28,10.28,10.28,10.28,273.0,7.0,10.275807
XMTR,2024-03-07 05:00:00+00:00,17.7,18.44,17.5,17.76,889369.0,14523.0,17.924807
SEAT,2024-03-07 05:00:00+00:00,5.17,5.51,5.16,5.48,2715216.0,18486.0,5.357606
SPRY,2024-03-07 05:00:00+00:00,8.94,9.06,8.61,8.95,606375.0,6897.0,8.907867
TOUR,2024-03-07 05:00:00+00:00,0.6701,0.6801,0.63,0.638,669366.0,870.0,0.64589
TTMI,2024-03-07 05:00:00+00:00,14.96,15.03,14.8,14.95,393306.0,5952.0,14.908769
TITN,2024-03-07 05:00:00+00:00,25.48,25.85,25.435,25.67,106207.0,1905.0,25.615777
ULTA,2024-03-07 05:00:00+00:00,550.14,554.495,546.36,548.32,368494.0,15331.0,549.05126
VERU,2024-03-07 05:00:00+00:00,0.6419,0.6499,0.6017,0.612,703441.0,2082.0,0.622076
SPFI,2024-03-07 05:00:00+00:00,26.36,26.36,24.96,25.45,41522.0,928.0,25.44743
STKL,2024-03-07 05:00:00+00:00,6.94,7.15,6.81,6.9,1523658.0,12231.0,6.952223
TPCS,2024-03-07 05:00:00+00:00,4.8,4.9,4.49,4.7,36639.0,240.0,4.664433
RYTM,2024-03-07 05:00:00+00:00,41.76,42.46,41.3,41.67,453627.0,8330.0,41.793359
TREE,2024-03-07 05:00:00+00:00,39.84,40.65,38.75,40.22,190702.0,4050.0,39.863428
VCYT,2024-03-07 05:00:00+00:00,22.55,23.115,22.37,22.75,590000.0,8721.0,22.800018
SEPAW,2024-03-07 05:00:00+00:00,0.18,0.18,0.18,0.18,1299.0,11.0,0.18
TCMD,2024-03-07 05:00:00+00:00,15.49,15.72,15.33,15.7,121474.0,2751.0,15.6332
TLGYW,2024-03-07 05:00:00+00:00,0.0299,0.0299,0.0299,0.0299,225.0,3.0,0.0299
SGBX,2024-03-07 05:00:00+00:00,0.26,0.2698,0.2561,0.2603,58764.0,302.0,0.261156
SNDX,2024-03-07 05:00:00+00:00,23.82,24.51,23.42,23.47,837794.0,10669.0,23.624512
ZS,2024-03-07 05:00:00+00:00,202.58,202.89,197.02,201.27,3345598.0,63110.0,200.88684
RVMD,2024-03-07 05:00:00+00:00,31.16,31.69,30.481,31.53,1203391.0,15666.0,31.360475
VYNE,2024-03-07 05:00:00+00:00,2.36,2.3925,2.25,2.32,121560.0,877.0,2.328696
VICR,2024-03-07 05:00:00+00:00,38.3,38.64,37.61,37.72,149149.0,4034.0,37.940366
VIEWW,2024-03-07 05:00:00+00:00,0.0052,0.0059,0.0044,0.0045,55768.0,29.0,0.004865
UCTT,2024-03-07 05:00:00+00:00,46.63,47.83,46.61,47.01,251872.0,6269.0,47.03528
TARA,2024-03-07 05:00:00+00:00,4.0,4.17,3.75,3.83,43402.0,338.0,3.965725
UGRO,2024-03-07 05:00:00+00:00,2.11,2.15,1.97,2.09,72543.0,336.0,2.054344
STTK,2024-03-07 05:00:00+00:00,9.46,9.6931,9.06,9.37,438811.0,4437.0,9.390359
VERV,2024-03-07 05:00:00+00:00,15.21,15.81,14.91,14.94,937088.0,11009.0,15.129589
SPWH,2024-03-07 05:00:00+00:00,3.4,3.44,3.25,3.37,294512.0,2749.0,3.344335
SP,2024-03-07 05:00:00+00:00,51.75,51.9799,51.48,51.54,123894.0,1076.0,51.585687
VIGL,2024-03-07 05:00:00+00:00,3.17,3.41,3.155,3.39,61164.0,614.0,3.29291
VITL,2024-03-07 05:00:00+00:00,20.8,20.85,19.22,19.9,787806.0,10938.0,19.896996
UCL,2024-03-07 05:00:00+00:00,1.55,1.5921,1.55,1.57,2809.0,49.0,1.572389
UPBD,2024-03-07 05:00:00+00:00,33.0,33.325,32.5,32.66,269847.0,5781.0,32.698584
STKS,2024-03-07 05:00:00+00:00,3.55,3.65,3.41,3.48,136206.0,1407.0,3.530008
TRVN,2024-03-07 05:00:00+00:00,0.58,0.586,0.55,0.558,79394.0,316.0,0.563995
SGD,2024-03-07 05:00:00+00:00,0.71,0.71,0.6251,0.659,50900.0,345.0,0.67108
SSP,2024-03-07 05:00:00+00:00,4.25,4.45,4.21,4.26,534347.0,6637.0,4.28509
SEEL,2024-03-07 05:00:00+00:00,1.2,1.26,1.11,1.16,449527.0,1881.0,1.185517
ULBI,2024-03-07 05:00:00+00:00,9.7,9.91,9.66,9.75,26957.0,418.0,9.782702
XBIT,2024-03-07 05:00:00+00:00,6.45,6.49,6.34,6.39,39405.0,1298.0,6.404113
SPKLU,2024-03-07 05:00:00+00:00,10.98,11.29,10.98,11.29,481.0,10.0,11.190353
SXTPW,2024-03-07 05:00:00+00:00,0.1248,0.1248,0.0513,0.0513,1420.0,9.0,0.106311
WVVIP,2024-03-07 05:00:00+00:00,4.375,4.375,4.35,4.3501,7091.0,26.0,4.353859
SELF,2024-03-07 05:00:00+00:00,4.28,4.28,4.2,4.2,30926.0,242.0,4.2207
UAL,2024-03-07 05:00:00+00:00,44.09,44.718,44.02,44.12,5425054.0,52124.0,44.321091
VCSA,2024-03-07 05:00:00+00:00,7.765,7.89,7.44,7.6,46735.0,1177.0,7.616931
VINC,2024-03-07 05:00:00+00:00,6.86,8.19,6.75,7.38,1105905.0,7584.0,7.596306
VRTX,2024-03-07 05:00:00+00:00,415.145,418.32,410.23,410.54,922954.0,25468.0,412.085403
WDC,2024-03-07 05:00:00+00:00,64.83,65.06,63.46,64.28,5821565.0,60630.0,64.119669
WINV,2024-03-07 05:00:00+00:00,11.1,11.1,11.1,11.1,3448.0,66.0,11.1
SDGR,2024-03-07 05:00:00+00:00,25.21,27.0,25.17,26.8,1591427.0,19973.0,26.247528
SOFI,2024-03-07 05:00:00+00:00,7.5,7.5791,7.18,7.47,81922730.0,185330.0,7.351147
XGN,2024-03-07 05:00:00+00:00,1.95,1.98,1.9,1.96,5224.0,148.0,1.93653
SSTI,2024-03-07 05:00:00+00:00,16.39,16.99,16.1317,16.59,29009.0,754.0,16.497722
TWOU,2024-03-07 05:00:00+00:00,0.415,0.4598,0.411,0.4201,1436801.0,4640.0,0.427466
SIBN,2024-03-07 05:00:00+00:00,17.8,18.04,17.72,17.85,352943.0,4841.0,17.880391
TRIB,2024-03-07 05:00:00+00:00,2.275,2.35,2.183,2.23,46639.0,305.0,2.286295
SWIN,2024-03-07 05:00:00+00:00,31.42,36.65,24.5,30.25,633335.0,14114.0,30.723417
TSCO,2024-03-07 05:00:00+00:00,250.99,252.05,247.0,249.09,857835.0,23806.0,248.945311
VMAR,2024-03-07 05:00:00+00:00,0.773,0.78,0.7501,0.7586,50919.0,176.0,0.759679
SRAD,2024-03-07 05:00:00+00:00,9.84,9.89,9.78,9.82,153118.0,2302.0,9.839025
SSYS,2024-03-07 05:00:00+00:00,11.69,12.6987,11.675,12.515,683661.0,8022.0,12.372153
WRLD,2024-03-07 05:00:00+00:00,126.05,129.54,126.0,129.54,28328.0,1404.0,128.251403
SCNI,2024-03-07 05:00:00+00:00,0.4825,0.5396,0.4751,0.5,144207.0,504.0,0.500412
VAXX,2024-03-07 05:00:00+00:00,0.667,0.918,0.56,0.7414,3169361.0,7295.0,0.754079
SWKH,2024-03-07 05:00:00+00:00,16.21,16.33,16.17,16.3,4465.0,153.0,16.274304
SNFCA,2024-03-07 05:00:00+00:00,8.04,8.3057,8.04,8.23,10647.0,214.0,8.173509
VFF,2024-03-07 05:00:00+00:00,0.7227,0.73,0.711,0.72,346467.0,1146.0,0.721191
USAU,2024-03-07 05:00:00+00:00,3.7,3.7267,3.4401,3.5,60432.0,395.0,3.528532
WBD,2024-03-07 05:00:00+00:00,8.46,8.77,8.45,8.74,32650353.0,79137.0,8.669839
SQFTP,2024-03-07 05:00:00+00:00,18.15,18.15,16.95,16.95,2222.0,20.0,17.299482
UKOMW,2024-03-07 05:00:00+00:00,0.0141,0.0141,0.0066,0.0066,3912.0,8.0,0.010395
WIRE,2024-03-07 05:00:00+00:00,221.7,225.02,218.89,224.63,166619.0,5557.0,222.532043
XPDBW,2024-03-07 05:00:00+00:00,0.57,0.6,0.5499,0.57,134630.0,176.0,0.572258
RVPHW,2024-03-07 05:00:00+00:00,0.68,0.74,0.6606,0.6606,20466.0,60.0,0.681356
SCOR,2024-03-07 05:00:00+00:00,18.35,18.35,16.44,17.78,98546.0,780.0,17.008106
SLDB,2024-03-07 05:00:00+00:00,9.56,10.2599,9.43,10.16,201291.0,2866.0,9.997884
ZD,2024-03-07 05:00:00+00:00,67.49,68.91,67.14,67.15,232813.0,5757.0,67.606288
SONM,2024-03-07 05:00:00+00:00,0.67,0.69,0.6601,0.6611,32898.0,130.0,0.673449
SVII,2024-03-07 05:00:00+00:00,10.9497,10.9497,10.9497,10.9497,715.0,8.0,10.947723
THMO,2024-03-07 05:00:00+00:00,0.799,0.8295,0.79,0.8,8634.0,81.0,0.805429
TLSIW,2024-03-07 05:00:00+00:00,1.09,1.09,1.09,1.09,901.0,1.0,1.09
TNXP,2024-03-07 05:00:00+00:00,0.3725,0.3739,0.3521,0.3732,1295743.0,3010.0,0.36552
TURN,2024-03-07 05:00:00+00:00,4.3001,4.3201,4.3,4.3201,1392.0,23.0,4.316104
SKYW,2024-03-07 05:00:00+00:00,67.93,68.44,67.53,68.24,340852.0,8367.0,68.055991
SNAX,2024-03-07 05:00:00+00:00,1.25,1.31,1.25,1.27,77191.0,260.0,1.284559
STAA,2024-03-07 05:00:00+00:00,36.0,36.48,35.03,35.11,769271.0,12873.0,35.527428
VTYX,2024-03-07 05:00:00+00:00,10.0,10.3646,9.4,10.13,4621496.0,29841.0,9.985687
UBFO,2024-03-07 05:00:00+00:00,7.48,7.56,7.41,7.5,7777.0,162.0,7.481145
SBCF,2024-03-07 05:00:00+00:00,25.41,25.62,24.97,25.14,326280.0,5556.0,25.193469
TBPH,2024-03-07 05:00:00+00:00,8.78,8.78,8.59,8.69,262859.0,3996.0,8.687277
SNGX,2024-03-07 05:00:00+00:00,0.8,0.8099,0.7712,0.79,75587.0,284.0,0.783737
RXT,2024-03-07 05:00:00+00:00,1.89,2.04,1.81,1.95,1554139.0,9057.0,1.923112
SMSI,2024-03-07 05:00:00+00:00,0.3847,0.3948,0.37,0.3832,254655.0,567.0,0.383806
TPST,2024-03-07 05:00:00+00:00,3.63,3.7,3.41,3.5,488163.0,2716.0,3.532148
XNCR,2024-03-07 05:00:00+00:00,23.91,23.97,23.39,23.79,576721.0,9597.0,23.691132
ZYME,2024-03-07 05:00:00+00:00,11.382,12.48,11.25,11.44,1507257.0,13801.0,11.714732
SAFT,2024-03-07 05:00:00+00:00,79.47,79.8,78.72,79.01,72545.0,2207.0,79.033285
SLAMW,2024-03-07 05:00:00+00:00,0.22,0.22,0.22,0.22,5580.0,9.0,0.219518
TWKS,2024-03-07 05:00:00+00:00,2.54,2.62,2.45,2.57,2450304.0,12329.0,2.53366
SHFSW,2024-03-07 05:00:00+00:00,0.0762,0.125,0.0672,0.0715,34565.0,53.0,0.088184
TMCI,2024-03-07 05:00:00+00:00,13.49,13.76,13.235,13.25,306982.0,5088.0,13.441926
TRMB,2024-03-07 05:00:00+00:00,62.59,63.07,62.25,62.5,878428.0,15079.0,62.648368
WYNN,2024-03-07 05:00:00+00:00,99.16,101.56,99.16,101.11,1761348.0,29300.0,101.035326
SNT,2024-03-07 05:00:00+00:00,1.14,1.14,1.13,1.1362,9634.0,52.0,1.137906
TEAM,2024-03-07 05:00:00+00:00,200.0,203.6,195.65,202.96,1469884.0,28466.0,201.357942
TTD,2024-03-07 05:00:00+00:00,82.6,83.2999,81.6,81.83,2884799.0,43044.0,82.197966
SLS,2024-03-07 05:00:00+00:00,1.2,1.36,1.11,1.31,1456288.0,5515.0,1.246
SUGP,2024-03-07 05:00:00+00:00,2.61,2.9486,2.61,2.74,131938.0,1217.0,2.811088
UROY,2024-03-07 05:00:00+00:00,2.6,2.74,2.58,2.7,1799632.0,6438.0,2.690056
VERI,2024-03-07 05:00:00+00:00,2.18,2.23,2.11,2.19,253008.0,2983.0,2.189424
VIOT,2024-03-07 05:00:00+00:00,0.6499,0.66,0.641,0.641,118904.0,234.0,0.649433
STRC,2024-03-07 05:00:00+00:00,1.92,2.02,1.56,2.0,953134.0,3834.0,1.852209
TELO,2024-03-07 05:00:00+00:00,8.9,9.0,8.5407,8.7,34631.0,395.0,8.897798
SEIC,2024-03-07 05:00:00+00:00,68.94,69.17,68.69,68.86,376779.0,8376.0,68.910902
XERS,2024-03-07 05:00:00+00:00,2.53,2.54,2.31,2.44,4009433.0,14533.0,2.388895
SISI,2024-03-07 05:00:00+00:00,1.13,1.3,1.11,1.14,274191.0,935.0,1.206299
SOLO,2024-03-07 05:00:00+00:00,0.235,0.238,0.225,0.234,577949.0,1536.0,0.229489
THRY,2024-03-07 05:00:00+00:00,21.06,21.83,20.96,21.72,147029.0,3240.0,21.567412
XOS,2024-03-07 05:00:00+00:00,12.91,12.91,11.28,11.81,14457.0,341.0,12.106574
TCBS,2024-03-07 05:00:00+00:00,13.385,13.5,13.3,13.405,3389.0,26.0,13.315205
VEV,2024-03-07 05:00:00+00:00,0.772,0.7721,0.761,0.761,5551.0,27.0,0.770109
TMC,2024-03-07 05:00:00+00:00,1.44,1.58,1.43,1.57,2154205.0,5777.0,1.522022
YOSH,2024-03-07 05:00:00+00:00,4.107,4.107,3.88,3.88,1388.0,33.0,4.002838
TIGO,2024-03-07 05:00:00+00:00,18.32,18.49,18.3,18.35,78836.0,1135.0,18.355987
XOSWW,2024-03-07 05:00:00+00:00,0.0278,0.0278,0.0203,0.0203,1714.0,6.0,0.020805
TPIC,2024-03-07 05:00:00+00:00,2.8,3.145,2.75,3.03,1137826.0,8143.0,3.028478
VANI,2024-03-07 05:00:00+00:00,2.19,2.1975,1.98,2.09,850076.0,5157.0,2.079146
VLGEA,2024-03-07 05:00:00+00:00,26.45,26.6,26.45,26.54,9696.0,315.0,26.523512
SOPA,2024-03-07 05:00:00+00:00,0.187,0.1899,0.1805,0.182,179104.0,748.0,0.185186
TCJH,2024-03-07 05:00:00+00:00,1.61,1.61,1.51,1.52,34400.0,186.0,1.529376
UVSP,2024-03-07 05:00:00+00:00,20.7,20.8,20.19,20.24,71796.0,1115.0,20.275339
YY,2024-03-07 05:00:00+00:00,31.5,31.88,30.685,31.68,840648.0,10280.0,31.406568
SMXWW,2024-03-07 05:00:00+00:00,0.0148,0.0153,0.009,0.0092,11006.0,11.0,0.012565
TCX,2024-03-07 05:00:00+00:00,18.67,19.01,18.59,18.79,34705.0,865.0,18.844847
THRM,2024-03-07 05:00:00+00:00,56.2,57.52,55.49,55.87,127420.0,4162.0,56.316032
UPWK,2024-03-07 05:00:00+00:00,12.96,13.3,12.89,12.9,1657300.0,18193.0,13.020761
WDFC,2024-03-07 05:00:00+00:00,254.77,255.075,248.57,249.11,104243.0,4898.0,250.556154
STX,2024-03-07 05:00:00+00:00,94.63,94.98,91.34,93.81,4340122.0,57403.0,92.926594
TAIT,2024-03-07 05:00:00+00:00,3.2701,3.2701,3.22,3.22,2026.0,57.0,3.243598
USIO,2024-03-07 05:00:00+00:00,1.9,1.9,1.69,1.825,34821.0,313.0,1.820008
SWAV,2024-03-07 05:00:00+00:00,255.78,260.56,255.01,256.11,334877.0,9753.0,257.476796
TRVI,2024-03-07 05:00:00+00:00,3.08,3.11,2.881,2.95,377596.0,935.0,3.011625
VBTX,2024-03-07 05:00:00+00:00,20.72,20.9,20.1,20.31,378980.0,6494.0,20.321939
YI,2024-03-07 05:00:00+00:00,1.4,1.4,1.33,1.35,26604.0,133.0,1.362288
TENB,2024-03-07 05:00:00+00:00,45.74,46.95,45.225,46.72,834159.0,11843.0,46.508606
TRUP,2024-03-07 05:00:00+00:00,27.95,29.32,27.84,29.27,461113.0,9695.0,28.675287
SOVO,2024-03-07 05:00:00+00:00,22.92,22.92,22.91,22.92,1749068.0,8802.0,22.914414
TRNS,2024-03-07 05:00:00+00:00,106.79,107.01,105.78,106.77,34306.0,791.0,106.463281
WDAY,2024-03-07 05:00:00+00:00,266.8,269.39,264.5,264.74,2663945.0,43475.0,265.833176
SGA,2024-03-07 05:00:00+00:00,24.35,24.49,23.4645,24.3,10322.0,314.0,24.112333
SNDL,2024-03-07 05:00:00+00:00,1.33,1.36,1.32,1.33,1895916.0,6124.0,1.343747
VNET,2024-03-07 05:00:00+00:00,1.58,1.595,1.48,1.525,2093118.0,4772.0,1.525621
SCRM,2024-03-07 05:00:00+00:00,10.66,10.67,10.655,10.67,400793.0,448.0,10.663491
VNDA,2024-03-07 05:00:00+00:00,3.93,3.97,3.81,3.82,963020.0,7050.0,3.878582
TBLT,2024-03-07 05:00:00+00:00,3.9,4.0099,3.65,3.77,219362.0,1700.0,3.800324
XRAY,2024-03-07 05:00:00+00:00,33.62,33.69,33.09,33.42,1711188.0,17370.0,33.405337
SABS,2024-03-07 05:00:00+00:00,5.2816,5.34,5.16,5.32,22042.0,416.0,5.251181
SHOT,2024-03-07 05:00:00+00:00,2.0,2.04,1.95,1.96,522360.0,3138.0,1.993049
